"filename", "language", "C++", "CMake", "YAML", "JSON", "Swift", "Markdown", "XML", "Dart", "PowerShell", "Shell Script", "HTML", "JavaScript", "Properties", "Groovy", "comment", "blank", "total"
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\hifz_home_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 38, 302
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\hifz_home_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\hifz_onboarding_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 29, 191
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\hifz_onboarding_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\hifz_settings_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 6, 53
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\hifz_settings_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\interactive_shadow_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 707, 0, 0, 0, 0, 0, 0, 0, 95, 802
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\controllers\interactive_shadow_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 7, 6, 29
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\pages\hifz_home_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 949, 0, 0, 0, 0, 0, 0, 4, 34, 987
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\pages\hifz_onboarding_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 825, 0, 0, 0, 0, 0, 0, 0, 52, 877
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\pages\hifz_settings_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 10, 189
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\presentation\pages\methods\interactive_shadow_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 1590, 0, 0, 0, 0, 0, 0, 2, 105, 1697
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\hifz\services\hifz_audio_session_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 14, 111
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\pages\home_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 7, 23, 316
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\providers\last_notification_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 1, 9, 61
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\providers\last_notification_provider.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\widgets\daily_content_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 1, 6, 141
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\widgets\home_header.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 2, 11, 216
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\widgets\last_read_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 112
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\home\presentation\widgets\next_prayer_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 1, 15, 138
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\models\ibadah_content.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\models\ibadah_record.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\models\ibadah_record.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 1893, 0, 0, 0, 0, 0, 0, 6, 228, 2127
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\models\user_gender_prefs.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\models\user_gender_prefs.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 429, 0, 0, 0, 0, 0, 0, 6, 52, 487
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\repositories\i_ibadah_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\data\repositories\isar_ibadah_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 17, 188
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\domain\comparison_engine.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 3, 30
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\domain\daily_status_calculator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 2, 13, 348
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\domain\ibadah_content_selector.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 20, 205
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\presentation\controllers\custom_ibadah_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\presentation\controllers\daily_report_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\presentation\controllers\ibadah_tracker_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 23, 163
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\presentation\pages\daily_report_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 893, 0, 0, 0, 0, 0, 0, 0, 49, 942
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\presentation\pages\ibadah_detail_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 14, 314
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\ibadah_tracker\presentation\pages\ibadah_tracker_tab.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 615, 0, 0, 0, 0, 0, 0, 5, 37, 657
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\models\notification_content.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\models\notification_content.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 2946, 0, 0, 0, 0, 0, 0, 6, 279, 3231
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\models\notification_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\models\notification_settings.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 1725, 0, 0, 0, 0, 0, 0, 6, 166, 1897
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\models\user_activity_log.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\models\user_activity_log.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 882, 0, 0, 0, 0, 0, 0, 6, 94, 982
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\notification_ids.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 1, 4, 40
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\repositories\i_notification_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\data\repositories\isar_notification_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 1, 23, 182
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\domain\content_selector.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 8, 40
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\domain\smart_notification_engine.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 7, 60
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\domain\streak_tracker.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 9, 81
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\controllers\notification_detail_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\controllers\notification_providers.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 6, 54
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\controllers\notification_settings_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 13, 102
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\notification_detail_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 19, 396
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\notification_hub_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 7, 144
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\settings\_notification_settings_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 460, 0, 0, 0, 0, 0, 0, 0, 14, 474
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\settings\azkar_notification_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\settings\hifz_notification_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\settings\salah_notification_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\settings\tasbih_notification_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\pages\settings\wird_notification_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\widgets\streak_badge.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\notifications\presentation\widgets\streak_summary_card.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 1, 7, 161
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\onboarding\presentation\pages\language_selection_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 8, 17, 171
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\data\repositories\prayer_repository_impl.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 16, 25, 224
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\domain\entities\prayer_times_entity.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 4, 36
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\domain\repositories\prayer_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 3, 12
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\pages\adhan_settings_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 5, 27, 311
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\pages\prayer_settings_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 3, 27, 354
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\pages\prayers_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 423, 0, 0, 0, 0, 0, 0, 4, 21, 448
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\pages\qiblah_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 23, 21, 175
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\riverpod\prayer_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 3, 7, 44
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\riverpod\prayer_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 9, 10, 61
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\prayers\presentation\widgets\location_settings_dialog.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 1, 9, 119
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\data\datasources\quran_local_data_source.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\data\models\ayah_model.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\data\models\ayah_model.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 5, 22
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\data\models\surah_model.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\data\models\surah_model.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 4, 5, 31
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\data\repositories\quran_repository_impl.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\domain\entities\ayah.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\domain\entities\quran_settings.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\domain\entities\surah.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\domain\repositories\quran_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\domain\usecases\get_surah_detail.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\domain\usecases\get_surahs.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\pages\quran_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 7, 9, 280
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\pages\surah_detail_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 28, 399
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\audio_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 12, 61, 346
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\audio_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 8, 8, 43
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 6, 10, 75
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 23, 40, 254
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_data_provider.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 5, 13, 71
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_settings_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 8, 42
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\quran_settings_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 7, 6, 28
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\riverpod\surah_autoplay_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 18, 27, 224
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\utils\quran_ui_utils.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 14, 87
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\quran\presentation\widgets\quran_details_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 4, 28, 336
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\sunan_mahjoura\data\sunan_data.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 3, 7, 162
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\sunan_mahjoura\presentation\pages\sunan_list_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 4, 156
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_preferences.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 9, 69
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_session_stats.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 10, 49
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_word_entry.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 4, 16
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_word_error.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\models\tasmi_word_error.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 952, 0, 0, 0, 0, 0, 0, 6, 100, 1058
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\repositories\i_tasmi_error_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\repositories\isar_tasmi_error_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 10, 45
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\data\repositories\tasmi_preferences_repository.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\domain\tajweed_normalizer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 3, 35, 171
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\controllers\tasmi_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 379, 0, 0, 0, 0, 0, 0, 4, 54, 437
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\controllers\tasmi_controller.g.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 7, 6, 27
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\tasmi_onboarding_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 17, 345
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\tasmi_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 581, 0, 0, 0, 0, 0, 0, 0, 18, 599
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\tasmi_surah_selection_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 18, 204
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\ayah_range_bottom_sheet.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 4, 14, 384
"c:\Users\Hp\OneDrive\Desktop\2026 plan\Sila\sila_app\lib\features\tasmi\presentation\pages\widgets\mushaf_tasmi_view.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 4, 18, 147
